Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,division,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,season,jornada
2009-12-19,Sevilla,Getafe,1.0,2.0,A,0.0,2.0,A,1,26.0,7.0,5.0,5.0,14.0,16.0,8.0,1.0,1.0,5.0,0.0,0.0,09-10,15
2009-12-19,Real Madrid,Zaragoza,6.0,0.0,H,4.0,0.0,H,1,20.0,6.0,9.0,2.0,18.0,18.0,3.0,4.0,2.0,3.0,0.0,0.0,09-10,15
2009-12-20,Villarreal,Santander,2.0,0.0,H,0.0,0.0,D,1,20.0,4.0,8.0,0.0,14.0,23.0,10.0,5.0,1.0,4.0,0.0,0.0,09-10,15
2009-12-20,Valladolid,Sp Gijon,2.0,1.0,H,1.0,1.0,D,1,17.0,8.0,4.0,3.0,12.0,19.0,2.0,5.0,3.0,2.0,0.0,0.0,09-10,15
2009-12-20,Tenerife,Ath Madrid,1.0,1.0,D,1.0,1.0,D,1,22.0,9.0,10.0,1.0,12.0,16.0,2.0,4.0,1.0,5.0,0.0,0.0,09-10,15
2009-12-20,Malaga,Mallorca,2.0,1.0,H,1.0,0.0,H,1,8.0,14.0,4.0,5.0,16.0,14.0,3.0,5.0,2.0,4.0,0.0,0.0,09-10,15
2009-12-20,La Coruna,Valencia,0.0,0.0,D,0.0,0.0,D,1,14.0,15.0,3.0,3.0,9.0,16.0,2.0,4.0,1.0,3.0,0.0,0.0,09-10,15
2009-12-20,Espanol,Almeria,2.0,0.0,H,1.0,0.0,H,1,18.0,9.0,4.0,3.0,27.0,18.0,11.0,8.0,3.0,3.0,0.0,0.0,09-10,15
2010-01-02,Valencia,Espanol,1.0,0.0,H,0.0,0.0,D,1,17.0,11.0,8.0,3.0,18.0,18.0,6.0,0.0,3.0,4.0,0.0,0.0,09-10,16
2010-01-02,Barcelona,Villarreal,1.0,1.0,D,1.0,0.0,H,1,12.0,8.0,3.0,2.0,22.0,15.0,6.0,7.0,2.0,4.0,0.0,0.0,09-10,16
2010-01-02,Ath Madrid,Sevilla,2.0,1.0,H,0.0,1.0,A,1,12.0,7.0,3.0,1.0,21.0,16.0,5.0,6.0,3.0,3.0,0.0,1.0,09-10,16
2010-01-03,Sp Gijon,Malaga,2.0,2.0,D,1.0,1.0,D,1,18.0,7.0,7.0,3.0,11.0,16.0,7.0,0.0,3.0,3.0,0.0,0.0,09-10,16
2010-01-03,Zaragoza,La Coruna,0.0,0.0,D,0.0,0.0,D,1,17.0,9.0,4.0,3.0,21.0,19.0,3.0,4.0,4.0,2.0,0.0,0.0,09-10,16
2010-01-03,Mallorca,Ath Bilbao,2.0,0.0,H,0.0,0.0,D,1,17.0,4.0,6.0,3.0,13.0,24.0,4.0,4.0,5.0,2.0,0.0,0.0,09-10,16
2010-01-03,Getafe,Valladolid,1.0,0.0,H,0.0,0.0,D,1,18.0,10.0,7.0,3.0,16.0,21.0,8.0,3.0,1.0,3.0,0.0,0.0,09-10,16
2010-01-03,Almeria,Xerez,1.0,0.0,H,0.0,0.0,D,1,12.0,10.0,4.0,2.0,18.0,13.0,7.0,1.0,3.0,5.0,0.0,0.0,09-10,16
2010-01-03,Santander,Tenerife,2.0,0.0,H,0.0,0.0,D,1,8.0,9.0,2.0,3.0,23.0,15.0,3.0,7.0,1.0,2.0,0.0,0.0,09-10,16
2010-01-03,Osasuna,Real Madrid,0.0,0.0,D,0.0,0.0,D,1,6.0,19.0,2.0,4.0,11.0,14.0,6.0,8.0,3.0,3.0,0.0,0.0,09-10,16
2010-01-09,Valladolid,Ath Madrid,0.0,4.0,A,0.0,2.0,A,1,16.0,8.0,6.0,6.0,19.0,20.0,5.0,2.0,5.0,1.0,0.0,0.0,09-10,17
2010-01-09,Sevilla,Santander,1.0,2.0,A,0.0,2.0,A,1,20.0,8.0,7.0,5.0,18.0,23.0,14.0,0.0,1.0,2.0,0.0,0.0,09-10,17
2010-01-09,Villarreal,Almeria,1.0,1.0,D,1.0,0.0,H,1,9.0,8.0,3.0,3.0,18.0,22.0,4.0,3.0,2.0,2.0,1.0,0.0,09-10,17
2010-01-10,Espanol,Zaragoza,2.0,1.0,H,1.0,1.0,D,1,10.0,10.0,6.0,3.0,25.0,24.0,3.0,5.0,4.0,1.0,0.0,0.0,09-10,17
2010-01-10,Real Madrid,Mallorca,2.0,0.0,H,1.0,0.0,H,1,16.0,6.0,7.0,1.0,8.0,14.0,6.0,4.0,0.0,3.0,0.0,0.0,09-10,17
2010-01-10,La Coruna,Osasuna,1.0,0.0,H,0.0,0.0,D,1,8.0,10.0,1.0,1.0,19.0,16.0,2.0,3.0,3.0,0.0,0.0,1.0,09-10,17
2010-01-10,Malaga,Ath Bilbao,1.0,1.0,D,0.0,0.0,D,1,6.0,13.0,2.0,6.0,19.0,16.0,3.0,6.0,3.0,3.0,0.0,0.0,09-10,17
2010-01-10,Sp Gijon,Getafe,1.0,0.0,H,1.0,0.0,H,1,18.0,14.0,8.0,4.0,22.0,10.0,4.0,5.0,2.0,4.0,0.0,0.0,09-10,17
2010-01-10,Tenerife,Barcelona,0.0,5.0,A,0.0,3.0,A,1,13.0,15.0,3.0,5.0,20.0,11.0,3.0,1.0,3.0,2.0,0.0,0.0,09-10,17
2010-01-10,Xerez,Valencia,1.0,3.0,A,1.0,2.0,A,1,10.0,13.0,4.0,6.0,12.0,13.0,7.0,4.0,3.0,3.0,0.0,0.0,09-10,17
2010-01-16,Ath Bilbao,Real Madrid,1.0,0.0,H,1.0,0.0,H,1,11.0,31.0,3.0,10.0,20.0,15.0,4.0,9.0,3.0,4.0,1.0,0.0,09-10,18
2010-01-16,Barcelona,Sevilla,4.0,0.0,H,0.0,0.0,D,1,27.0,4.0,12.0,0.0,11.0,13.0,11.0,2.0,2.0,4.0,0.0,0.0,09-10,18
2010-01-16,Osasuna,Espanol,2.0,0.0,H,2.0,0.0,H,1,10.0,16.0,5.0,2.0,18.0,17.0,11.0,3.0,2.0,1.0,1.0,1.0,09-10,18
2010-01-17,Malaga,Getafe,1.0,0.0,H,0.0,0.0,D,1,19.0,13.0,4.0,4.0,16.0,19.0,8.0,3.0,5.0,6.0,0.0,1.0,09-10,18
2010-01-17,Almeria,Tenerife,1.0,1.0,D,0.0,1.0,A,1,16.0,12.0,4.0,5.0,16.0,27.0,12.0,4.0,0.0,7.0,1.0,0.0,09-10,18
2010-01-17,Ath Madrid,Sp Gijon,3.0,2.0,H,1.0,1.0,D,1,15.0,17.0,7.0,8.0,11.0,18.0,2.0,5.0,4.0,2.0,0.0,0.0,09-10,18
2010-01-17,Mallorca,La Coruna,2.0,0.0,H,0.0,0.0,D,1,19.0,8.0,8.0,1.0,15.0,15.0,7.0,4.0,2.0,4.0,0.0,0.0,09-10,18
2010-01-17,Valencia,Villarreal,4.0,1.0,H,2.0,0.0,H,1,20.0,5.0,11.0,2.0,18.0,14.0,7.0,2.0,5.0,0.0,0.0,1.0,09-10,18
2010-01-17,Santander,Valladolid,1.0,1.0,D,0.0,1.0,A,1,15.0,5.0,4.0,2.0,15.0,21.0,6.0,3.0,1.0,2.0,0.0,0.0,09-10,18
2010-01-17,Zaragoza,Xerez,0.0,0.0,D,0.0,0.0,D,1,21.0,5.0,5.0,1.0,19.0,15.0,4.0,2.0,1.0,3.0,0.0,1.0,09-10,18
2010-01-23,La Coruna,Ath Bilbao,3.0,1.0,H,0.0,0.0,D,1,12.0,16.0,4.0,4.0,9.0,17.0,2.0,6.0,2.0,3.0,0.0,0.0,09-10,19
2010-01-23,Sevilla,Almeria,1.0,0.0,H,1.0,0.0,H,1,10.0,9.0,3.0,3.0,9.0,11.0,10.0,4.0,2.0,3.0,0.0,0.0,09-10,19
2010-01-23,Valladolid,Barcelona,0.0,3.0,A,0.0,2.0,A,1,11.0,14.0,5.0,8.0,13.0,17.0,5.0,5.0,2.0,2.0,0.0,0.0,09-10,19
2010-01-24,Tenerife,Valencia,0.0,0.0,D,0.0,0.0,D,1,15.0,7.0,7.0,3.0,16.0,13.0,12.0,10.0,0.0,2.0,0.0,0.0,09-10,19
2010-01-24,Villarreal,Zaragoza,4.0,2.0,H,3.0,0.0,H,1,9.0,15.0,6.0,5.0,22.0,19.0,4.0,3.0,1.0,4.0,0.0,0.0,09-10,19
2010-01-24,Xerez,Osasuna,1.0,2.0,A,1.0,1.0,D,1,7.0,15.0,2.0,7.0,14.0,15.0,2.0,3.0,1.0,1.0,0.0,0.0,09-10,19
2010-01-24,Espanol,Mallorca,1.0,1.0,D,0.0,0.0,D,1,15.0,11.0,2.0,4.0,18.0,19.0,5.0,3.0,3.0,4.0,0.0,0.0,09-10,19
2010-01-24,Getafe,Ath Madrid,1.0,0.0,H,1.0,0.0,H,1,17.0,11.0,5.0,3.0,16.0,13.0,5.0,2.0,1.0,3.0,0.0,1.0,09-10,19
2010-01-24,Real Madrid,Malaga,2.0,0.0,H,2.0,0.0,H,1,16.0,6.0,6.0,1.0,16.0,24.0,6.0,6.0,0.0,4.0,1.0,0.0,09-10,19
2010-01-24,Sp Gijon,Santander,0.0,1.0,A,0.0,1.0,A,1,14.0,16.0,5.0,1.0,8.0,15.0,10.0,4.0,0.0,0.0,0.0,1.0,09-10,19
2010-01-30,Sp Gijon,Barcelona,0.0,1.0,A,0.0,1.0,A,1,5.0,22.0,2.0,5.0,21.0,9.0,2.0,10.0,6.0,3.0,0.0,0.0,09-10,20
2010-01-30,La Coruna,Real Madrid,1.0,3.0,A,0.0,2.0,A,1,11.0,17.0,2.0,8.0,13.0,7.0,6.0,4.0,3.0,0.0,0.0,0.0,09-10,20
2010-01-30,Espanol,Ath Bilbao,1.0,0.0,H,0.0,0.0,D,1,12.0,8.0,4.0,2.0,16.0,10.0,10.0,6.0,5.0,2.0,0.0,0.0,09-10,20
2010-01-31,Xerez,Mallorca,2.0,1.0,H,0.0,1.0,A,1,10.0,14.0,5.0,7.0,14.0,13.0,5.0,2.0,2.0,2.0,0.0,0.0,09-10,20
2010-01-31,Villarreal,Osasuna,0.0,2.0,A,0.0,1.0,A,1,12.0,10.0,3.0,4.0,12.0,13.0,4.0,5.0,3.0,1.0,0.0,0.0,09-10,20
2010-01-31,Valladolid,Almeria,1.0,1.0,D,0.0,1.0,A,1,12.0,12.0,2.0,4.0,18.0,12.0,6.0,4.0,4.0,2.0,1.0,0.0,09-10,20
2010-01-31,Tenerife,Zaragoza,1.0,3.0,A,0.0,0.0,D,1,17.0,9.0,6.0,5.0,14.0,24.0,7.0,3.0,5.0,4.0,0.0,0.0,09-10,20
2010-01-31,Sevilla,Valencia,2.0,1.0,H,1.0,0.0,H,1,15.0,14.0,4.0,8.0,14.0,20.0,6.0,4.0,4.0,4.0,0.0,0.0,09-10,20
2010-01-31,Getafe,Santander,0.0,0.0,D,0.0,0.0,D,1,19.0,7.0,2.0,3.0,14.0,16.0,16.0,0.0,1.0,0.0,0.0,1.0,09-10,20
2010-01-31,Ath Madrid,Malaga,0.0,2.0,A,0.0,1.0,A,1,11.0,9.0,4.0,4.0,17.0,24.0,2.0,5.0,3.0,3.0,0.0,0.0,09-10,20
2010-02-06,Valencia,Valladolid,2.0,0.0,H,2.0,0.0,H,1,25.0,12.0,10.0,4.0,19.0,10.0,10.0,8.0,1.0,2.0,0.0,0.0,09-10,21
2010-02-06,Barcelona,Getafe,2.0,1.0,H,1.0,0.0,H,1,18.0,13.0,8.0,6.0,14.0,14.0,5.0,2.0,4.0,3.0,2.0,0.0,09-10,21
2010-02-06,Real Madrid,Espanol,3.0,0.0,H,2.0,0.0,H,1,26.0,13.0,8.0,3.0,15.0,22.0,7.0,4.0,2.0,3.0,0.0,0.0,09-10,21
2010-02-07,Ath Bilbao,Xerez,3.0,2.0,H,1.0,2.0,A,1,17.0,15.0,5.0,5.0,12.0,17.0,11.0,4.0,2.0,5.0,0.0,0.0,09-10,21
2010-02-07,Almeria,Sp Gijon,3.0,1.0,H,2.0,1.0,H,1,13.0,14.0,3.0,7.0,10.0,21.0,4.0,6.0,0.0,7.0,1.0,2.0,09-10,21
2010-02-07,Zaragoza,Sevilla,2.0,1.0,H,2.0,1.0,H,1,11.0,12.0,4.0,4.0,24.0,14.0,5.0,6.0,5.0,1.0,1.0,2.0,09-10,21
2010-02-07,Santander,Ath Madrid,1.0,1.0,D,1.0,1.0,D,1,12.0,9.0,4.0,1.0,20.0,13.0,5.0,8.0,2.0,0.0,0.0,0.0,09-10,21
2010-02-07,Osasuna,Tenerife,1.0,0.0,H,0.0,0.0,D,1,12.0,16.0,5.0,7.0,16.0,13.0,5.0,8.0,2.0,1.0,0.0,0.0,09-10,21
2010-02-07,Mallorca,Villarreal,1.0,0.0,H,0.0,0.0,D,1,11.0,9.0,3.0,2.0,21.0,12.0,3.0,4.0,3.0,5.0,0.0,0.0,09-10,21
2010-02-07,Malaga,La Coruna,0.0,0.0,D,0.0,0.0,D,1,20.0,8.0,9.0,0.0,17.0,7.0,6.0,4.0,4.0,2.0,0.0,1.0,09-10,21
2010-02-13,Sp Gijon,Valencia,1.0,1.0,D,1.0,0.0,H,1,10.0,17.0,6.0,8.0,18.0,11.0,6.0,6.0,3.0,2.0,0.0,0.0,09-10,22
2010-02-13,Xerez,Real Madrid,0.0,3.0,A,0.0,0.0,D,1,5.0,22.0,1.0,11.0,15.0,16.0,1.0,6.0,2.0,3.0,0.0,0.0,09-10,22
2010-02-13,Villarreal,Ath Bilbao,2.0,1.0,H,2.0,1.0,H,1,13.0,7.0,5.0,2.0,12.0,16.0,6.0,9.0,1.0,2.0,1.0,2.0,09-10,22
2010-02-14,Valladolid,Zaragoza,1.0,1.0,D,1.0,1.0,D,1,20.0,10.0,7.0,3.0,17.0,15.0,7.0,2.0,4.0,4.0,0.0,1.0,09-10,22
2010-02-14,Getafe,Almeria,2.0,2.0,D,0.0,0.0,D,1,14.0,12.0,8.0,5.0,17.0,19.0,10.0,6.0,2.0,2.0,0.0,0.0,09-10,22
2010-02-14,Santander,Malaga,0.0,3.0,A,0.0,2.0,A,1,13.0,11.0,4.0,5.0,14.0,16.0,8.0,3.0,6.0,3.0,1.0,0.0,09-10,22
2010-02-14,Sevilla,Osasuna,1.0,0.0,H,1.0,0.0,H,1,13.0,10.0,3.0,5.0,15.0,14.0,3.0,7.0,1.0,3.0,0.0,0.0,09-10,22
2010-02-14,Espanol,La Coruna,2.0,0.0,H,1.0,0.0,H,1,17.0,5.0,9.0,1.0,15.0,20.0,5.0,2.0,3.0,3.0,0.0,1.0,09-10,22
2010-02-14,Ath Madrid,Barcelona,2.0,1.0,H,2.0,1.0,H,1,13.0,13.0,6.0,7.0,19.0,13.0,5.0,7.0,2.0,5.0,0.0,0.0,09-10,22
2010-02-15,Tenerife,Mallorca,1.0,0.0,H,1.0,0.0,H,1,8.0,14.0,3.0,6.0,20.0,18.0,5.0,10.0,3.0,1.0,0.0,0.0,09-10,22
2010-02-20,Mallorca,Sevilla,1.0,3.0,A,1.0,1.0,D,1,11.0,12.0,5.0,6.0,23.0,14.0,5.0,4.0,3.0,1.0,1.0,2.0,09-10,23
2010-02-20,La Coruna,Xerez,2.0,1.0,H,2.0,1.0,H,1,11.0,11.0,5.0,2.0,24.0,20.0,3.0,3.0,3.0,5.0,0.0,0.0,09-10,23
2010-02-20,Barcelona,Santander,4.0,0.0,H,3.0,0.0,H,1,16.0,5.0,9.0,0.0,14.0,13.0,6.0,0.0,3.0,4.0,0.0,0.0,09-10,23
2010-02-21,Zaragoza,Sp Gijon,1.0,3.0,A,0.0,1.0,A,1,17.0,10.0,7.0,3.0,10.0,6.0,0.0,5.0,2.0,0.0,0.0,0.0,09-10,23
2010-02-21,Real Madrid,Villarreal,6.0,2.0,H,2.0,1.0,H,1,17.0,9.0,9.0,3.0,19.0,14.0,5.0,6.0,3.0,3.0,0.0,0.0,09-10,23
2010-02-21,Osasuna,Valladolid,1.0,1.0,D,0.0,0.0,D,1,16.0,14.0,1.0,6.0,18.0,14.0,10.0,10.0,2.0,1.0,0.0,0.0,09-10,23
2010-02-21,Malaga,Espanol,2.0,1.0,H,1.0,1.0,D,1,11.0,12.0,2.0,4.0,20.0,9.0,4.0,7.0,5.0,2.0,1.0,0.0,09-10,23
2010-02-21,Ath Bilbao,Tenerife,4.0,1.0,H,2.0,0.0,H,1,21.0,14.0,9.0,3.0,11.0,13.0,12.0,5.0,1.0,1.0,0.0,1.0,09-10,23
2010-02-21,Almeria,Ath Madrid,1.0,0.0,H,0.0,0.0,D,1,13.0,18.0,5.0,9.0,20.0,13.0,4.0,4.0,2.0,3.0,0.0,0.0,09-10,23
2010-02-22,Valencia,Getafe,2.0,1.0,H,1.0,0.0,H,1,12.0,15.0,7.0,3.0,17.0,9.0,3.0,5.0,2.0,6.0,1.0,0.0,09-10,23
2010-02-27,Getafe,Zaragoza,0.0,2.0,A,0.0,2.0,A,1,14.0,8.0,5.0,2.0,10.0,11.0,14.0,3.0,3.0,4.0,0.0,0.0,09-10,24
2010-02-27,Barcelona,Malaga,2.0,1.0,H,0.0,0.0,D,1,20.0,5.0,8.0,2.0,10.0,16.0,13.0,3.0,1.0,1.0,0.0,0.0,09-10,24
2010-02-27,Tenerife,Real Madrid,1.0,5.0,A,0.0,2.0,A,1,14.0,14.0,5.0,6.0,16.0,7.0,6.0,4.0,2.0,1.0,0.0,0.0,09-10,24
2010-02-28,Sp Gijon,Osasuna,3.0,2.0,H,1.0,1.0,D,1,15.0,11.0,6.0,5.0,18.0,11.0,5.0,4.0,4.0,1.0,0.0,0.0,09-10,24
2010-02-28,Valladolid,Mallorca,1.0,2.0,A,0.0,0.0,D,1,10.0,13.0,4.0,3.0,17.0,16.0,5.0,5.0,2.0,3.0,0.0,0.0,09-10,24
2010-02-28,Sevilla,Ath Bilbao,0.0,0.0,D,0.0,0.0,D,1,22.0,13.0,5.0,6.0,18.0,17.0,10.0,4.0,1.0,6.0,1.0,0.0,09-10,24
2010-02-28,Santander,Almeria,0.0,2.0,A,0.0,1.0,A,1,12.0,5.0,0.0,2.0,22.0,14.0,2.0,4.0,5.0,1.0,0.0,0.0,09-10,24
2010-02-28,Villarreal,La Coruna,1.0,0.0,H,1.0,0.0,H,1,19.0,8.0,6.0,2.0,16.0,13.0,5.0,3.0,2.0,3.0,0.0,0.0,09-10,24
2010-02-28,Ath Madrid,Valencia,4.0,1.0,H,1.0,1.0,D,1,25.0,7.0,13.0,2.0,14.0,18.0,7.0,7.0,3.0,4.0,0.0,2.0,09-10,24
2010-02-28,Xerez,Espanol,1.0,1.0,D,0.0,1.0,A,1,11.0,19.0,5.0,1.0,17.0,21.0,4.0,3.0,2.0,1.0,0.0,0.0,09-10,24
2010-03-06,Real Madrid,Sevilla,3.0,2.0,H,0.0,1.0,A,1,34.0,2.0,13.0,1.0,19.0,16.0,6.0,5.0,4.0,4.0,0.0,0.0,09-10,25
2010-03-06,La Coruna,Tenerife,3.0,1.0,H,1.0,1.0,D,1,7.0,11.0,3.0,2.0,12.0,17.0,4.0,3.0,1.0,1.0,0.0,0.0,09-10,25
2010-03-06,Almeria,Barcelona,2.0,2.0,D,1.0,1.0,D,1,7.0,22.0,2.0,8.0,17.0,12.0,5.0,5.0,0.0,0.0,0.0,1.0,09-10,25
2010-03-07,Mallorca,Sp Gijon,3.0,0.0,H,1.0,0.0,H,1,13.0,5.0,4.0,1.0,12.0,18.0,4.0,5.0,1.0,3.0,0.0,0.0,09-10,25
2010-03-07,Malaga,Xerez,2.0,4.0,A,1.0,1.0,D,1,23.0,11.0,6.0,8.0,14.0,18.0,12.0,3.0,2.0,7.0,1.0,1.0,09-10,25
2010-03-07,Zaragoza,Ath Madrid,1.0,1.0,D,1.0,0.0,H,1,12.0,6.0,5.0,2.0,23.0,20.0,4.0,4.0,7.0,3.0,0.0,1.0,09-10,25
2010-03-07,Osasuna,Getafe,0.0,0.0,D,0.0,0.0,D,1,27.0,13.0,8.0,3.0,18.0,16.0,5.0,4.0,1.0,4.0,0.0,0.0,09-10,25
2010-03-07,Ath Bilbao,Valladolid,2.0,0.0,H,2.0,0.0,H,1,11.0,13.0,8.0,2.0,7.0,13.0,8.0,3.0,0.0,0.0,0.0,0.0,09-10,25
2010-03-07,Espanol,Villarreal,0.0,0.0,D,0.0,0.0,D,1,16.0,16.0,6.0,6.0,14.0,14.0,10.0,8.0,1.0,4.0,1.0,0.0,09-10,25
2010-03-08,Valencia,Santander,0.0,0.0,D,0.0,0.0,D,1,17.0,11.0,3.0,4.0,11.0,16.0,4.0,3.0,2.0,4.0,1.0,0.0,09-10,25
2010-03-13,Sp Gijon,Ath Bilbao,0.0,0.0,D,0.0,0.0,D,1,17.0,17.0,5.0,6.0,16.0,14.0,7.0,5.0,5.0,3.0,0.0,0.0,09-10,26
2010-03-13,Sevilla,La Coruna,1.0,1.0,D,1.0,1.0,D,1,17.0,6.0,8.0,4.0,14.0,15.0,12.0,1.0,2.0,4.0,0.0,0.0,09-10,26
2010-03-13,Getafe,Mallorca,3.0,0.0,H,1.0,0.0,H,1,18.0,12.0,9.0,3.0,16.0,10.0,9.0,3.0,4.0,0.0,0.0,1.0,09-10,26
2010-03-14,Tenerife,Espanol,4.0,1.0,H,1.0,0.0,H,1,21.0,10.0,8.0,3.0,17.0,22.0,9.0,2.0,1.0,4.0,0.0,0.0,09-10,26
2010-03-14,Valladolid,Real Madrid,1.0,4.0,A,0.0,2.0,A,1,11.0,21.0,2.0,11.0,27.0,22.0,2.0,2.0,5.0,3.0,0.0,0.0,09-10,26
2010-03-14,Villarreal,Xerez,2.0,0.0,H,1.0,0.0,H,1,25.0,4.0,9.0,2.0,11.0,19.0,6.0,3.0,1.0,3.0,0.0,0.0,09-10,26
2010-03-14,Barcelona,Valencia,3.0,0.0,H,0.0,0.0,D,1,19.0,7.0,8.0,4.0,10.0,19.0,7.0,3.0,1.0,4.0,0.0,1.0,09-10,26
2010-03-14,Santander,Zaragoza,0.0,0.0,D,0.0,0.0,D,1,9.0,8.0,3.0,4.0,28.0,19.0,3.0,4.0,1.0,2.0,0.0,0.0,09-10,26
2010-03-14,Almeria,Malaga,1.0,0.0,H,0.0,0.0,D,1,7.0,15.0,3.0,3.0,10.0,11.0,6.0,7.0,2.0,3.0,0.0,0.0,09-10,26
2010-03-15,Ath Madrid,Osasuna,1.0,0.0,H,0.0,0.0,D,1,14.0,12.0,6.0,5.0,10.0,18.0,5.0,7.0,2.0,4.0,1.0,0.0,09-10,26
2010-03-20,Real Madrid,Sp Gijon,3.0,1.0,H,0.0,0.0,D,1,28.0,9.0,10.0,5.0,16.0,15.0,4.0,3.0,2.0,1.0,0.0,0.0,09-10,27
2010-03-20,Xerez,Tenerife,2.0,1.0,H,2.0,0.0,H,1,13.0,17.0,4.0,5.0,18.0,14.0,2.0,9.0,1.0,4.0,1.0,0.0,09-10,27
2010-03-20,Espanol,Sevilla,2.0,0.0,H,1.0,0.0,H,1,24.0,11.0,7.0,2.0,18.0,9.0,2.0,7.0,3.0,2.0,0.0,0.0,09-10,27
2010-03-20,Ath Bilbao,Getafe,2.0,2.0,D,1.0,1.0,D,1,11.0,15.0,3.0,8.0,15.0,19.0,5.0,5.0,2.0,4.0,1.0,1.0,09-10,27
2010-03-20,La Coruna,Valladolid,0.0,2.0,A,0.0,1.0,A,1,4.0,15.0,1.0,6.0,10.0,16.0,5.0,9.0,0.0,0.0,0.0,0.0,09-10,27
2010-03-21,Valencia,Almeria,2.0,0.0,H,0.0,0.0,D,1,23.0,8.0,7.0,3.0,15.0,18.0,5.0,8.0,2.0,2.0,0.0,0.0,09-10,27
2010-03-21,Malaga,Villarreal,2.0,0.0,H,0.0,0.0,D,1,11.0,10.0,6.0,3.0,22.0,19.0,7.0,3.0,1.0,1.0,0.0,0.0,09-10,27
2010-03-21,Zaragoza,Barcelona,2.0,4.0,A,0.0,1.0,A,1,10.0,18.0,2.0,6.0,22.0,18.0,7.0,6.0,3.0,3.0,0.0,0.0,09-10,27
2010-03-21,Osasuna,Santander,1.0,3.0,A,1.0,1.0,D,1,13.0,12.0,6.0,6.0,17.0,17.0,10.0,4.0,2.0,2.0,0.0,0.0,09-10,27
2010-03-21,Mallorca,Ath Madrid,4.0,1.0,H,2.0,1.0,H,1,18.0,10.0,9.0,5.0,16.0,16.0,7.0,3.0,1.0,1.0,0.0,1.0,09-10,27
2010-03-23,Sp Gijon,La Coruna,2.0,1.0,H,1.0,0.0,H,1,21.0,10.0,8.0,3.0,14.0,8.0,7.0,6.0,2.0,2.0,0.0,2.0,09-10,28
2010-03-23,Sevilla,Xerez,1.0,1.0,D,0.0,0.0,D,1,19.0,6.0,3.0,1.0,8.0,17.0,4.0,5.0,0.0,2.0,0.0,0.0,09-10,28
2010-03-24,Valladolid,Espanol,0.0,0.0,D,0.0,0.0,D,1,8.0,9.0,0.0,1.0,13.0,17.0,4.0,7.0,4.0,2.0,1.0,1.0,09-10,28
2010-03-24,Valencia,Malaga,1.0,0.0,H,1.0,0.0,H,1,14.0,5.0,4.0,0.0,17.0,20.0,9.0,4.0,3.0,5.0,0.0,0.0,09-10,28
2010-03-24,Tenerife,Villarreal,2.0,2.0,D,0.0,1.0,A,1,10.0,14.0,4.0,7.0,23.0,17.0,9.0,4.0,3.0,4.0,0.0,0.0,09-10,28
2010-03-24,Barcelona,Osasuna,2.0,0.0,H,0.0,0.0,D,1,16.0,3.0,5.0,1.0,12.0,22.0,8.0,3.0,4.0,2.0,0.0,0.0,09-10,28
2010-03-24,Santander,Mallorca,0.0,0.0,D,0.0,0.0,D,1,10.0,13.0,4.0,4.0,15.0,22.0,7.0,7.0,1.0,1.0,0.0,0.0,09-10,28
2010-03-24,Almeria,Zaragoza,1.0,0.0,H,0.0,0.0,D,1,11.0,14.0,3.0,4.0,14.0,22.0,5.0,5.0,3.0,4.0,0.0,0.0,09-10,28
2010-03-25,Getafe,Real Madrid,2.0,4.0,A,1.0,4.0,A,1,10.0,21.0,4.0,10.0,9.0,11.0,6.0,8.0,3.0,2.0,0.0,0.0,09-10,28
2010-03-25,Ath Madrid,Ath Bilbao,2.0,0.0,H,0.0,0.0,D,1,15.0,17.0,6.0,5.0,16.0,15.0,7.0,7.0,1.0,4.0,0.0,0.0,09-10,28
2010-03-27,Mallorca,Barcelona,0.0,1.0,A,0.0,0.0,D,1,10.0,7.0,2.0,5.0,29.0,21.0,4.0,8.0,4.0,3.0,0.0,0.0,09-10,29
2010-03-27,Zaragoza,Valencia,3.0,0.0,H,1.0,0.0,H,1,20.0,9.0,6.0,3.0,19.0,19.0,6.0,5.0,4.0,4.0,0.0,1.0,09-10,29
2010-03-27,Malaga,Tenerife,1.0,1.0,D,0.0,0.0,D,1,7.0,14.0,1.0,4.0,15.0,14.0,5.0,2.0,2.0,2.0,1.0,0.0,09-10,29
2010-03-28,Espanol,Sp Gijon,0.0,0.0,D,0.0,0.0,D,1,15.0,6.0,1.0,3.0,14.0,18.0,11.0,0.0,1.0,0.0,0.0,0.0,09-10,29
2010-03-28,La Coruna,Getafe,1.0,3.0,A,0.0,2.0,A,1,14.0,21.0,6.0,9.0,4.0,8.0,8.0,6.0,0.0,4.0,0.0,0.0,09-10,29
2010-03-28,Osasuna,Almeria,1.0,0.0,H,1.0,0.0,H,1,21.0,9.0,11.0,2.0,17.0,20.0,7.0,4.0,3.0,2.0,0.0,1.0,09-10,29
2010-03-28,Real Madrid,Ath Madrid,3.0,2.0,H,0.0,1.0,A,1,32.0,10.0,8.0,3.0,22.0,16.0,7.0,2.0,3.0,1.0,0.0,0.0,09-10,29
2010-03-28,Villarreal,Sevilla,3.0,0.0,H,2.0,0.0,H,1,14.0,9.0,8.0,6.0,10.0,15.0,9.0,3.0,2.0,3.0,0.0,0.0,09-10,29
